"theta"	"prop_random"	"iteration"	"mu"	"tau"	"I2"	"mu_2"	"tau_2"	"I2_2"
6.7	0.2	13	-0.306758486952156	0.784354961434925	89.7183725354235	0.00149158343391981	0.00046306772595837	0.0140050326580641
6.7	0.2	14	-0.348206529946502	0.799196572773176	90.0633407218792	0.00112590077184994	0	0
6.7	0.2	15	-0.260145137730733	0.745204569327613	88.7418731636197	0.00180856416269527	0.00129505194083769	0.145955584082787
6.7	0.2	16	-0.274991352586761	0.6326093717007	85.034380542084	0.000547311891653246	0	0
6.7	0.2	17	-0.327148602695239	0.774143269247984	89.4750237031533	0.000813047521544712	0	0
6.7	0.2	18	-0.353459186677801	0.730183901310833	88.3355077483397	0.0013272133821149	0	0
6.7	0.2	19	-0.337914027556337	0.799824228139518	90.0786873348254	0.00180903842612856	0	0
6.7	0.2	20	-0.300792717326928	0.724740583380561	88.1768000868265	0.000625645236860722	0.000796755363695455	0.0552146892615941
6.7	0.2	21	-0.201556104274255	0.594941059060775	83.4054611704026	0.000490253299758147	0	0
6.7	0.2	22	-0.296847713522385	0.748103145839759	88.8229526647608	0.000862216249988259	0	0
6.7	0.2	23	-0.383835350162725	0.81239173561182	90.3618675272422	0.000701194530788896	0	0
6.7	0.2	24	-0.267104162339773	0.713752859616559	87.8393255262111	0.00153013973653401	0	0
6.7	0.2	25	-0.238083478144089	0.648487973023261	85.6596180108656	0.00095841052776861	0	0
6.7	0.2	26	-0.296680966224138	0.736357473394683	88.5003784120053	0.00236742051069885	0.00106032533065712	0.0877718261834994
6.7	0.2	27	-0.350930518859609	0.822455750893335	90.5716444537907	0.000720981102957185	0	0
6.7	0.2	28	-0.313054550746205	0.717496633315229	87.9675985743013	0.00140480058786557	0	0
6.7	0.2	29	-0.356878682583026	0.808199886702229	90.2674246863526	0.00136088374691656	0.00139520495724517	0.15147323645721
6.7	0.2	30	-0.282760153991492	0.716700494817141	87.935673082218	0.000734455493112245	0	0
6.7	0.2	31	-0.22361805192691	0.662269633654373	86.1705536278025	0.000473927465286592	0	0
6.7	0.2	32	-0.303638650267327	0.768668672000064	89.3505320174201	0.00065419128684658	0	0
6.7	0.2	33	-0.234225911490218	0.637816470419733	85.2385409961435	0.0011310625705434	0.0000460502402340707	0.000147245673309513
6.7	0.2	34	-0.248702302766466	0.657837043574142	86.008515811394	0.00146891464922691	0	0
6.7	0.2	35	-0.43073441148991	0.906338838662474	92.0944706460754	0.00105631518232804	0	0
6.7	0.2	36	-0.286807060304508	0.767570938223774	89.3193780586891	0.00108179740373105	0.00197626965028435	0.331162493315339
6.7	0.2	37	-0.380694495261286	0.783832820990767	89.722048008633	0.000634287946082646	0	0
6.7	0.2	38	-0.313997789397711	0.748989628745893	88.8422288540147	0.000822061362240332	0	0
6.7	0.2	39	-0.355901814427785	0.853496667036649	91.1838857498357	0.00133251276942064	0.00181046492130335	0.274775765060297
6.7	0.2	40	-0.293827340630538	0.702281391088171	87.5120833542555	0.00175461084770345	0	0
6.7	0.2	41	-0.327340857622731	0.841180152084366	90.9465895244801	0.00134267445018961	0.00246710211129183	0.502952738765888
6.7	0.2	42	-0.316632212193257	0.744202619095063	88.7206910308994	0.00132883983454402	0.000514375511672916	0.020827033258974
6.7	0.2	43	-0.354806095651816	0.83981208480561	90.9230157821344	0.000678362579144949	0.000718501490995266	0.0452276309060527
6.7	0.2	44	-0.225026977093609	0.638848321655137	85.282895238604	0.00214612097890774	0.00214968269107068	0.343147152756287
6.7	0.2	45	-0.329742863884514	0.722361906039473	88.0995545312995	0.000940938489756824	0	0
6.7	0.2	46	-0.376181094602442	0.810138168656269	90.3117819412971	0.00129182104564272	0	0
6.7	0.2	47	-0.285155094539735	0.724935941485346	88.1766354061716	0.00151644448665445	0.00187553385576135	0.275472759127949
6.7	0.2	48	-0.381490548075549	0.843027457540781	90.9876686608032	0.00068823343470434	0	0
6.7	0.2	49	-0.255189897337975	0.69559817565382	87.2808525065587	0.00236143956131764	0.000518555242986829	0.0177174845821249
6.7	0.2	50	-0.222446917679793	0.589075677705101	83.1289740145404	0.00148836686675914	0.000892358550006518	0.0600421979985274
6.7	0.2	51	-0.351584364250448	0.764428417751071	89.2378826515199	0.000861349503588576	0.00088584960357074	0.0592980346748118
6.7	0.2	52	-0.340966083168585	0.80097545753602	90.0953890210684	0.000879691476866926	0	0
6.7	0.2	53	-0.232378277145131	0.682720474049367	86.8797740775631	0.00115754319382454	0.00225829263376297	0.432213684442472
6.7	0.2	54	-0.294178200022061	0.762652659823532	89.1999185699739	0.00159174803906062	0.00168214046184321	0.244111906973463
6.7	0.2	55	-0.307299873480882	0.747169810543515	88.8000747151038	0.000597523387695736	0	0
6.7	0.2	56	-0.313887771571906	0.726321730220193	88.2091501899402	0.000918731238903082	0	0
6.7	0.2	57	-0.318957408562873	0.765483543338282	89.261730428657	0.0009988417999031	0	0
6.7	0.2	58	-0.369935727283931	0.831283855528755	90.7443651837285	0.00165989619135025	0	0
6.7	0.2	59	-0.392486289260381	0.903488616210568	92.0604544612312	0.00205989492317913	0.00152370906233808	0.169055891536572
6.7	0.2	60	-0.249205512338642	0.641277141277767	85.3813243749756	0.000354445074380589	0	0
6.7	0.2	61	-0.313988899871976	0.794387891267609	89.9589340607458	0.00202864486594219	0.00141818836522081	0.141007623519567
6.7	0.2	62	-0.241161941119063	0.631171653918524	84.9630550477166	0.00120523004539657	0.00216841735183183	0.341408231212733
6.7	0.2	63	-0.366468316082279	0.822558933145058	90.5700090044911	0.00112133102603345	0	0
6.7	0.2	64	-0.320582455571225	0.7633556232877	89.2093859132074	0.00124812363895291	0.00277281403540042	0.628424185275273
6.7	0.2	65	-0.346618549662737	0.804765933056936	90.1915189560888	0.00189159762827862	0.00203619066659368	0.317588331078388
6.7	0.2	66	-0.298809819969948	0.697628788370937	87.363899106025	0.000193568731831392	0	0
6.7	0.2	67	-0.259609887129963	0.716794438424036	87.9411139845698	0.000508787862353511	0	0
6.7	0.2	68	-0.357371675986405	0.790819886762796	89.8739671061705	0.00140549475822967	0.000383805902943136	0.0119109721213785
6.7	0.2	69	-0.3333944186941	0.807278434509371	90.2486249234728	0.000754356951831341	0.000330295636057609	0.00886526124095734
6.7	0.2	70	-0.232101498811394	0.637900961331421	85.2414627590913	0.00164142843623836	0.00268223180676496	0.574532176077661
6.7	0.2	71	-0.310875635712068	0.694035472093635	87.2519472727337	0.000927310341930307	0.000445919203264921	0.016914764831735
6.7	0.2	72	-0.238431017742294	0.611229619605696	84.1310363001962	0.0004498973359522	0	0
6.7	0.2	73	-0.372059472906308	0.847733238428711	91.0715906356613	0.00129018824849528	0	0
6.7	0.2	74	-0.250215141780427	0.643018626342862	85.4277829072252	0.000640180548792088	0	0
6.7	0.2	75	-0.231656386493807	0.626897807937744	84.7995988209858	0.000522758488804941	0	0
6.7	0.2	76	-0.234477908713005	0.584691297742179	82.9237528385336	0.000778461892797393	0	0
6.7	0.2	77	-0.320295516197826	0.785767326624721	89.7611599774082	0.00104307065479944	0.000521209739378182	0.0211568511845448
6.7	0.2	78	-0.296575479306051	0.674146891668868	86.586726845608	0.000339387899736241	0	0
6.7	0.2	79	-0.288613900987103	0.710338966085609	87.7445743228051	0.00147246512395829	0	0
6.7	0.2	80	-0.147578048984309	0.516159297953773	79.0862736717661	0.000905934118976589	0	0
6.7	0.2	81	-0.224966734396674	0.64036117830219	85.3346368767267	0.000779800920528489	0.0011213426510939	0.102229615580551
6.7	0.2	82	-0.237647717375792	0.61993199151106	84.5078630333122	0.000889515067252508	0.00121900942647286	0.125035708468092
6.7	0.2	83	-0.357755813528919	0.824968946549056	90.6179661392259	0.00101862957869693	0	0
6.7	0.2	84	-0.17889603966474	0.58658521644427	83.0089501674789	0.00109465716698708	0	0
6.7	0.2	85	-0.318484694413079	0.808731549874145	90.2672368703457	0.00152625016171121	0	0
6.7	0.2	86	-0.241962583708759	0.663849349336639	86.2257638435401	0.00172755928720448	0.00188409174895213	0.274380591060678
6.7	0.2	87	-0.275503570519115	0.69177757196307	87.1787832925393	0.00121962787536214	0	0
6.7	0.2	88	-0.265105788586373	0.649241905758728	85.6751599570605	0.000734981456241251	0	0
6.7	0.2	89	-0.311556937786123	0.737339899415455	88.5298885426009	0.000811849476992148	0	0
6.7	0.2	90	-0.246027913041985	0.672823742312592	86.5343914093174	0.00138418290081694	0	0
6.7	0.2	91	-0.288655545087597	0.697747934639171	87.3543551141688	0.00123955955934265	0	0
6.7	0.2	92	-0.406109621806884	0.858766990004999	91.2858467605025	0.001250261743508	0	0
6.7	0.2	93	-0.235901869096386	0.574367607322648	82.4159691371027	0.000574583041285645	0	0
6.7	0.2	94	-0.252385304204844	0.654229988976218	85.8598709329189	0.000645504557194799	0	0
6.7	0.2	95	-0.332317872233869	0.797387437646608	90.0267643559412	0.000728784054536093	0	0
6.7	0.2	96	-0.242221905088377	0.664825186242662	86.2530589744945	0.000708709811413006	0	0
6.7	0.2	97	-0.267053032096638	0.71420223449521	87.8684541401012	0.00125090823797511	0.000526602842811544	0.0218474491122673
6.7	0.2	98	-0.340576864837417	0.835808278685127	90.8458311462171	0.00141388281307328	0.000486867035386963	0.020726332421064
6.7	0.2	99	-0.37919883231024	0.804567802505222	90.1804384092513	0.000899128349899111	0	0
6.7	0.2	100	-0.403515944953755	0.81455142675473	90.3908221394196	0.00184448919206976	0.00235864567628033	0.463229159520205
6.9	0.2	1	-0.362227325610432	0.802377097069362	90.1340683465005	0.000209316650974525	0	0
6.9	0.2	2	-0.281040804550326	0.684684282992788	86.9466989271256	0.000571199157372281	0	0
6.9	0.2	3	-0.284357760648009	0.702928513841548	87.514922495378	0.000744128718583565	0	0
6.9	0.2	4	-0.299403709780331	0.786125663780152	89.7603707673384	0.00235150915681945	0.00093978409042948	0.0529784086832829
6.9	0.2	5	-0.385450946304713	0.866501891524418	91.4237828667431	0.00116688948164623	0	0
6.9	0.2	6	-0.30182120375354	0.7421437678828	88.6571806624576	0.00100156010914873	0	0
6.9	0.2	7	-0.374124792868554	0.835974420049456	90.8456389402243	0.00144333564593943	0	0
6.9	0.2	8	-0.302613409691362	0.711818055194459	87.7942258080471	0.000479696738571942	0	0
6.9	0.2	9	-0.246203404580862	0.692225211028297	87.1772748737206	0.00111617748550223	0	0
6.9	0.2	10	-0.284750146712504	0.689399545857888	87.084010193722	0.000785083380383553	0	0
6.9	0.2	11	-0.21493729716681	0.562163295089501	81.7735611548775	0.000820396554322498	0	0
6.9	0.2	12	-0.327394852134722	0.716720027630464	87.9413019653064	0.0011903917199916	0	0
6.9	0.2	13	-0.35486700252005	0.835995876490405	90.8448778158778	0.000821619477130529	0.000287869076950613	0.00682299466983403
6.9	0.2	14	-0.335620878959869	0.820733537566068	90.5340038274067	0.00144251220992657	0	0
6.9	0.2	15	-0.258684142006365	0.674637006284172	86.5843618248911	0.000605872371579543	0	0
6.9	0.2	16	-0.168771902794793	0.426939858920274	72.12542647283	0.000865988227271769	0.00105552869661928	0.10535418215976
6.9	0.2	17	-0.370375250542424	0.848764065150734	91.0906920217875	0.000353290637476872	0	0
6.9	0.2	18	-0.30404769252716	0.723928935399011	88.153201548241	0.00148899418645176	0.000970915195544655	0.0765431769857675
6.9	0.2	19	-0.316295636855557	0.734625433604384	88.4585680795614	0.000312552781067181	0	0
6.9	0.2	20	-0.257398682902638	0.70399774585035	87.5515110076424	0.00161669052255931	0	0
6.9	0.2	21	-0.236373940847666	0.664155947459114	86.2265401635798	0.000186774349144891	0	0
6.9	0.2	22	-0.294652867141745	0.795974054291619	90.0054065414401	0.00110085906678642	0	0
6.9	0.2	23	-0.348679678038525	0.822013900747284	90.5588595198902	0.0018092911435035	0.00163656137319032	0.207581144566144
6.9	0.2	24	-0.212373200958131	0.623370274847244	84.6473689239479	0.000883872763622207	0.000442528749577637	0.0174530883288869
6.9	0.2	25	-0.269924876235559	0.689968917008758	87.1088898550878	0.000969319336377152	0.00107277228058975	0.0929984315331748
6.9	0.2	26	-0.363726240625458	0.841371495312832	90.949874203787	0.00110507465382465	0	0
6.9	0.2	27	-0.368593005954672	0.844930224363013	91.0071771327735	0.00142879162516205	0.00271584938997211	0.607611219511174
6.9	0.2	28	-0.288707578438295	0.718286990348409	87.9824748955338	0.00126653834029491	0	0
6.9	0.2	29	-0.370745713918025	0.804320318168175	90.1818671573029	0.00122047855150244	0	0
6.9	0.2	30	-0.367890320185281	0.766782293554513	89.2964264159404	0.000546780298575346	0	0
6.9	0.2	31	-0.307623620966298	0.756047329410553	89.0303136989815	0.000897628779091267	0	0
6.9	0.2	32	-0.375366942353506	0.862719456604918	91.3581294384084	0.000633143601628135	0	0
6.9	0.2	33	-0.363375010337169	0.849595109725889	91.1156138025018	0.000649780117102426	0	0
6.9	0.2	34	-0.286800027362137	0.718509373248891	87.9951522519404	0.000986563406741827	0	0
6.9	0.2	35	-0.227401012506128	0.681625405736952	86.8402094384016	0.00171906782710315	0.00262131529873383	0.575913829421623
6.9	0.2	36	-0.299142048021801	0.717959194953968	87.9672422402712	0.0013296150763505	0	0
6.9	0.2	37	-0.345354127822842	0.812700087884659	90.3704796427614	0.00123126359400331	0.00213659644015694	0.333207024538839
6.9	0.2	38	-0.324955724220663	0.736501312549896	88.4992371000932	0.000574174747867519	0	0
6.9	0.2	39	-0.403342390169019	0.880136245442624	91.6627192503689	0.00127019618630784	0	0
6.9	0.2	40	-0.278681317508047	0.690117785241002	87.1090220030123	0.000586559240017223	0	0
6.9	0.2	41	-0.317915172381563	0.679308160626972	86.7556325794006	0.000719383644062578	0	0
6.9	0.2	42	-0.385963358764341	0.885999532729157	91.7619644922966	0.00142419715124969	0.000540045466561934	0.0238730844486122
6.9	0.2	43	-0.324727121143698	0.741858957004999	88.6445070780643	0.000659495236327767	0	0
6.9	0.2	44	-0.309757670058753	0.666822522231177	86.309592347357	0.000928734806866124	0	0
6.9	0.2	45	-0.262655393469095	0.688505268984668	87.0449577908983	0.00188265474668551	0.00283633711558851	0.694348961165829
6.9	0.2	46	-0.468560075283207	0.88228588764251	91.7050936617664	0.00120115360756142	0	0
6.9	0.2	47	-0.192446555680536	0.582142252668631	82.7858009951106	0.00150300242323281	0	0
6.9	0.2	48	-0.316521099223737	0.708984408006607	87.718290517953	0.000453245985140121	0	0
6.9	0.2	49	-0.319803132488745	0.748080661839144	88.8110581509357	0.00127250612335614	0.00133765045893497	0.128165882437137
6.9	0.2	50	-0.376045458017296	0.819155340787321	90.4880917707913	0.00127524182053041	0	0
6.9	0.2	51	-0.432060812935019	0.905826434527417	92.0955826893468	0.000954999368237888	0.00166324732504306	0.249824514489412
6.9	0.2	52	-0.27439944600969	0.797587047614429	90.025961702205	0.00161656798447947	0.00184957094399111	0.276996422012268
6.9	0.2	53	-0.28422739554237	0.653363919495353	85.8423524712895	0.000633492225509113	0	0
6.9	0.2	54	-0.333461287003789	0.80429107617386	90.1727449627696	0.00174170571797969	0	0
6.9	0.2	55	-0.341398898984741	0.787829739413437	89.7961149771931	0.000744468051539064	0.00180017533756701	0.294726011117339
6.9	0.2	56	-0.315648530464418	0.783428031772215	89.7087233030496	0.00122242573737524	0	0
6.9	0.2	57	-0.295477245742448	0.731847539065956	88.3785786607457	0.00173761052383308	0	0
6.9	0.2	58	-0.310502326317058	0.756600471656124	89.0426750253436	0.000800272155480947	0	0
6.9	0.2	59	-0.3266515699368	0.716472118144087	87.9250377430928	0.000476218243622585	0	0
6.9	0.2	60	-0.29975029813773	0.769160712938348	89.3557855295243	0.000688544484408616	0	0
6.9	0.2	61	-0.297892330751799	0.752655208455589	88.941132280724	0.000963456097637701	0	0
6.9	0.2	62	-0.280724249223787	0.6660193604018	86.2999812865928	0.000819140202978682	0.00118847088133003	0.121002410280782
6.9	0.2	63	-0.3161499337239	0.722232540787915	88.1007566449953	0.000460614505603919	0	0
6.9	0.2	64	-0.299920149051715	0.766586032340458	89.2963548649178	0.00227167564386161	0.000893741525600362	0.0658049554732774
6.9	0.2	65	-0.318454057896904	0.757559199595222	89.0744676765116	0.000733851424579154	0	0
6.9	0.2	66	-0.360631062893464	0.831151821591	90.747539552898	0.000805801843196791	0	0
6.9	0.2	67	-0.354914681060586	0.813538982353147	90.3774080256176	0.00179127129365305	0	0
6.9	0.2	68	-0.229938823818721	0.655377023799329	85.901758401123	0.00160904678992238	0.00235389548944082	0.465063834544302
6.9	0.2	69	-0.28488161821513	0.749509056578925	88.850797432537	0.00138852501885884	0.00232489523952598	0.443294027236363
6.9	0.2	70	-0.338540766690075	0.82720122032767	90.6718861765096	0.00144335669557892	0.000368752774559371	0.0105424494154214
6.9	0.2	71	-0.206491732609696	0.587634588092122	83.0612118540335	0.000640030652988155	0	0
6.9	0.2	72	-0.356337261757803	0.85865847095567	91.2778680664846	0.0022085020445188	0.00169426349824608	0.172934830129773
6.9	0.2	73	-0.280260796101593	0.734481903113449	88.4461876776062	0.000829504062175476	0	0
6.9	0.2	74	-0.353782269722306	0.789233021299464	89.8377775712276	0.00123624341728729	0	0
6.9	0.2	75	-0.277202359789615	0.741422580917276	88.6435164467723	0.000650262584915773	0.000877985317039362	0.0634850981298523
6.9	0.2	76	-0.386739582240695	0.837796954914571	90.8809890782953	0.00156784480974146	0	0
6.9	0.2	77	-0.320013248286352	0.782000504075965	89.6664676775474	0.000622538526103817	0	0
6.9	0.2	78	-0.300723423909995	0.714731339863014	87.8816383234375	0.00128714956618729	0	0
6.9	0.2	79	-0.352638244446407	0.836949215069458	90.8583745957745	0.0013195228932806	0.00217723173510639	0.367214040418934
6.9	0.2	80	-0.319282178923481	0.804563674677661	90.1796844531278	0.00147098296994239	0.000831058762181723	0.0606820280602597
6.9	0.2	81	-0.328323930432412	0.78368804369369	89.7187281687649	0.000984901950370825	0	0
6.9	0.2	82	-0.291949617304929	0.675617751545045	86.6321612431672	0.000641415205046719	0	0
6.9	0.2	83	-0.33446027823715	0.853825509789507	91.1864051348293	0.00178171092235318	0.0000810281888647118	0.000523171777686477
6.9	0.2	84	-0.249001210233102	0.65823259392186	86.023495149067	0.000670515762810676	0	0
6.9	0.2	85	-0.365450543674372	0.794420319961763	89.9593616375077	0.00137834414653304	0	0
6.9	0.2	86	-0.415760153548351	0.868136230854898	91.4504230680595	0.0021030587655803	0.00114123843350275	0.076309996017556
6.9	0.2	87	-0.362466335858158	0.833966153592169	90.8099607582879	0.00102752643104473	0	0
6.9	0.2	88	-0.303089643265399	0.761920715104164	89.1858888469895	0.000543322016020665	0	0
6.9	0.2	89	-0.386897049795447	0.825228518683821	90.6350872615799	0.00158785916380209	0	0
6.9	0.2	90	-0.306121175688152	0.763779631487884	89.2248727472398	0.000614559406642682	0	0
6.9	0.2	91	-0.265218674142303	0.70418897735241	87.5534175589881	0.000797285227247768	0	0
6.9	0.2	92	-0.21220611490427	0.654610894832198	85.8690606639463	0.000797891646253444	0.000599154954292251	0.0333821924205866
6.9	0.2	93	-0.198908789769589	0.587952881449538	83.0654830776507	0.000699180112176554	0	0
6.9	0.2	94	-0.41447066606322	0.911872091558177	92.1950451023831	0.00120818203405865	0	0
6.9	0.2	95	-0.324386952033661	0.792446971342859	89.912962995255	0.000836131799026657	0	0
6.9	0.2	96	-0.34896144071582	0.786523462298757	89.772139722419	0.000609663087241563	0	0
6.9	0.2	97	-0.262693042181155	0.662226937405283	86.161568985057	0.00235090161513392	0	0
6.9	0.2	98	-0.218038418433074	0.654810083545553	85.870840229332	0.00198405445104429	0.0014598291405965	0.172721445581154
6.9	0.2	99	-0.289869998503503	0.730045475239088	88.3241343502197	0.000698872441795823	0	0
6.9	0.2	100	-0.290961221255195	0.73288836226624	88.4021147590913	0.00090936320327005	0.000885174350215992	0.065770487643182
7.1	0.2	1	-0.387925633015058	0.907967233971974	92.1234917028273	0.00164171475922133	0.00137877019984618	0.142858394856551
7.1	0.2	2	-0.258959412078902	0.633579669219462	85.0588773190404	0.000464007211603081	0	0
7.1	0.2	3	-0.216647995529654	0.636778057605054	85.1936940085583	0.000719588330129769	0	0
7.1	0.2	4	-0.250024953827276	0.6440046418846	85.4847670920549	0.000393528835024445	0	0
7.1	0.2	5	-0.286254598824121	0.669875638489757	86.4335817820449	0.0015431160128423	0	0
7.1	0.2	6	-0.395754453086816	0.875930010172062	91.5955908550015	0.00227968089649694	0.00150344977740173	0.170401639986127
7.1	0.2	7	-0.354537969626891	0.826823916406381	90.6580638464552	0.00045333403089928	0	0
7.1	0.2	8	-0.31414262684976	0.749926336897572	88.8722455248244	0.000919048393043933	0	0
7.1	0.2	9	-0.347098538653381	0.801291757545286	90.1100900634624	0.000642501985456886	0	0
7.1	0.2	10	-0.491928693931223	0.94135422601124	92.6330494651701	0.00139279672089854	0	0
7.1	0.2	11	-0.371250680030805	0.85181883428511	91.1525806016164	0.00105627706919833	0	0
7.1	0.2	12	-0.420507392365795	0.917879997145708	92.2859150685762	0.000267531770961766	0.00085788170810026	0.0619451794741282
7.1	0.2	13	-0.321029615722663	0.745016733833224	88.7420990538573	0.000476745601877829	0	0
7.1	0.2	14	-0.363433306842052	0.843776141041601	90.9971767578879	0.00119004663851298	0.000566829647783529	0.0250234968281332
7.1	0.2	15	-0.205229387459599	0.638802832214243	85.2821239498118	0.00165662338596989	0.000635824946919314	0.0358031202021503
7.1	0.2	16	-0.320526930035768	0.814501009170867	90.407797715585	0.00147286195327107	0.000785741093466478	0.0502144381251195
7.1	0.2	17	-0.317781324185112	0.767006812279173	89.3025230988503	0.00113084709798847	0	0
7.1	0.2	18	-0.364264928256876	0.824294168833508	90.605285260925	0.00121421281324731	0.00124527883152636	0.120212604248807
7.1	0.2	19	-0.382834218500366	0.892722196394395	91.8794954971655	0.00119862196970841	0.000675448752234698	0.038017759132279
7.1	0.2	20	-0.32378177961248	0.85102550895034	91.1392456120903	0.000998845918409644	0	0
7.1	0.2	21	-0.40184525862541	0.852392221852007	91.1651728599988	0.000878716262760697	0	0
7.1	0.2	22	-0.282144310626587	0.70048791825079	87.4466626435398	0.00155536263667827	0	0
7.1	0.2	23	-0.272175946117708	0.749320444838324	88.8601538624596	0.000803961021769363	0	0
7.1	0.2	24	-0.477464887660381	0.931090445402475	92.4798930301411	0.0010191212989333	0	0
7.1	0.2	25	-0.209536253202881	0.639906550729429	85.3242636341208	0.00117094070616012	0	0
7.1	0.2	26	-0.29606985958379	0.781323382144717	89.6558291280892	0.000978193486970665	0.000620406928296061	0.0308444576201311
7.1	0.2	27	-0.325630270212377	0.787910377872709	89.8117582903158	0.000702015107262824	0	0
7.1	0.2	28	-0.364671737839254	0.866274674152351	91.4219144993056	0.000987858769547217	0	0
7.1	0.2	29	-0.390268941833685	0.817217932144188	90.4627360897336	0.000870972395754574	0	0
7.1	0.2	30	-0.435213184266356	0.904805234077854	92.0741637728628	0.00105535374099476	0	0
7.1	0.2	31	-0.269396313786124	0.764689178460331	89.2393516788121	0.00118096576810903	0.000954440424642273	0.0834881913253835
7.1	0.2	32	-0.402678909796151	0.871472525981604	91.5150311635757	0.000538431187528691	0.00178115712341919	0.258882003415635
7.1	0.2	33	-0.313261583695749	0.757490772549683	89.0760362763414	0.00140511775386746	0	0
7.1	0.2	34	-0.27591981479469	0.686111688404229	86.9781912225981	0.000503762546647389	0	0
7.1	0.2	35	-0.372392760077845	0.861312513419712	91.3274399144978	0.000372126535788206	0	0
7.1	0.2	36	-0.285104911547218	0.73845135297657	88.5624115424559	0.00208323943594412	0	0
7.1	0.2	37	-0.552209347269442	0.996008985304444	93.3657296026477	0.00104708166035886	0	0
7.1	0.2	38	-0.317411150022095	0.753986875610869	88.9729346712392	0.00152197055256066	0	0
7.1	0.2	39	-0.404943699180205	0.860746936851016	91.3245301406757	0.000620677308671004	0	0
7.1	0.2	40	-0.38210388513165	0.88404806304706	91.7340508709584	0.00110265006911475	0	0
7.1	0.2	41	-0.321920435426348	0.766827707672318	89.3010952227533	0.00152754949651206	0	0
7.1	0.2	42	-0.373247044591333	0.803780996763336	90.1717572575065	0.00154746975114665	0.00109772235323868	0.0990967725859008
7.1	0.2	43	-0.288582473956032	0.724576545676402	88.1686709300243	0.000625516414353407	0	0
7.1	0.2	44	-0.284179788905374	0.753151725074506	88.9508140934521	0.00108681784854131	0	0
7.1	0.2	45	-0.322620547775683	0.767003718146733	89.3079326606425	0.000986351894063182	0.00085737419321922	0.0601148873346419
7.1	0.2	46	-0.242847208281871	0.72775484111811	88.2613616532163	0.00169921641590826	0.00252688965116726	0.50168980830711
7.1	0.2	47	-0.204507759402087	0.60474005381882	83.8429683854498	0.00157378414990885	0	0
7.1	0.2	48	-0.337832862371799	0.853630062982886	91.1790475730279	0.000966434787905451	0.0013051814106291	0.13545295950449
7.1	0.2	49	-0.330334980975154	0.771082378046818	89.4023386516798	0.000975845585758304	0.000687021565039327	0.0394582865746498
7.1	0.2	50	-0.379234001657877	0.866613136157331	91.4222706943911	0.000501245673998271	0	0
7.1	0.2	51	-0.373746672041715	0.858206781618795	91.2686079821526	0.000539214612945405	0.000475607553572334	0.0203135733517154
7.1	0.2	52	-0.354138711417019	0.837344298688639	90.8608478056097	0.00159558332027227	0	0
7.1	0.2	53	-0.294439187264408	0.729584822803296	88.3150642792077	0.00115065536737665	0	0
7.1	0.2	54	-0.271826838221966	0.685213139923131	86.962342931481	0.000710495134070115	0.000970473450305832	0.085450127209267
7.1	0.2	55	-0.271596860904035	0.686810497185906	87.0034093994383	0.000710731697798307	0	0
7.1	0.2	56	-0.392054332082822	0.849525408099359	91.1053487399718	0.000678398444823692	0	0
7.1	0.2	57	-0.364373917159273	0.861539956969466	91.3315861188883	0.000435764425108443	0	0
7.1	0.2	58	-0.355122556572983	0.782790158493099	89.6847640451973	0.000967464256043825	0	0
7.1	0.2	59	-0.295987821149015	0.714371718124569	87.8643956114057	0.00069355174480213	0.000475820362657318	0.0178593037499833
7.1	0.2	60	-0.307127342550656	0.794138107103801	89.9561179477024	0.00122539690356192	0	0
7.1	0.2	61	-0.240568247237457	0.6398059730391	85.3071096393238	0.00119738090016723	0	0
7.1	0.2	62	-0.188398817368463	0.534253687107156	80.2156258457846	0.000425910546994829	0	0
7.1	0.2	63	-0.376613608629738	0.840590848206557	90.9290912359702	0.000832245518233732	0	0
7.1	0.2	64	-0.349990479111934	0.827156586850181	90.6669370158034	0.00148750341803864	0	0
7.1	0.2	65	-0.367380662282711	0.797960684719057	90.0342030514271	0.000569018804697012	0	0
7.1	0.2	66	-0.368737470259245	0.78220450186484	89.6726917929033	0.00193801623015807	0	0
7.1	0.2	67	-0.264649837455566	0.683282597286616	86.8909517417898	0.000981815371068659	0	0
7.1	0.2	68	-0.311947185842979	0.761523736363025	89.1771573300683	0.00116287085584299	0	0
7.1	0.2	69	-0.231586679066529	0.675855690535736	86.624825392123	0.000825174808488219	0	0
7.1	0.2	70	-0.329033077771855	0.758299177329026	89.096256166036	0.000664671900854008	0	0
7.1	0.2	71	-0.302162101300995	0.793900695492766	89.9474040490667	0.00115643893372354	0.002705195377797	0.616436521630999
7.1	0.2	72	-0.243512346454808	0.584739207652395	82.8955856899328	0.000985097929032967	0	0
7.1	0.2	73	-0.259400927466851	0.734885014834214	88.4548766100912	0.00164363006390174	0	0
7.1	0.2	74	-0.394152837833748	0.862398046534386	91.3475346339292	0.000767733315862894	0.000140041389561543	0.00145737174230565
7.1	0.2	75	-0.287922036333027	0.72783046539436	88.2654793534326	0.00105923696427698	0	0
7.1	0.2	76	-0.40557291524942	0.909111832394681	92.1434088775458	0.000820454986177261	0	0
7.1	0.2	77	-0.422967374755674	0.959990119347297	92.9007454827317	0.00155816618720677	0.00104556051461779	0.0867063630816607
7.1	0.2	78	-0.323532979356209	0.765856063674348	89.2821529640003	0.000664437242126018	0	0
7.1	0.2	79	-0.359282315999869	0.82515534146451	90.6295107671418	0.000735633583938961	0	0
